2.250000e+00 9.985372e-01 1.133003e+00 1.248717e-01
2.262500e+00 9.986240e-01 1.141190e+00 1.320720e-01
2.275000e+00 9.987060e-01 1.149536e+00 1.393587e-01
2.287500e+00 9.987835e-01 1.158043e+00 1.467314e-01
2.300000e+00 9.988567e-01 1.166712e+00 1.541894e-01
2.312500e+00 9.989258e-01 1.175545e+00 1.617322e-01
2.325000e+00 9.989910e-01 1.184546e+00 1.693592e-01
2.337500e+00 9.990526e-01 1.193715e+00 1.770699e-01
2.350000e+00 9.991106e-01 1.203054e+00 1.848637e-01
2.362500e+00 9.991654e-01 1.212568e+00 1.927400e-01
2.375000e+00 9.992170e-01 1.222256e+00 2.006985e-01
2.387500e+00 9.992656e-01 1.232123e+00 2.087384e-01
2.400000e+00 9.993114e-01 1.242169e+00 2.168593e-01
2.412500e+00 9.993545e-01 1.252399e+00 2.250607e-01
2.425000e+00 9.993951e-01 1.262813e+00 2.333422e-01
2.437500e+00 9.994334e-01 1.273416e+00 2.417031e-01
2.450000e+00 9.994693e-01 1.284209e+00 2.501430e-01
2.462500e+00 9.995032e-01 1.295195e+00 2.586614e-01
2.475000e+00 9.995350e-01 1.306377e+00 2.672578e-01
2.487500e+00 9.995649e-01 1.317758e+00 2.759318e-01
2.500000e+00 9.995930e-01 1.329340e+00 2.846829e-01
2.512500e+00 9.996194e-01 1.341127e+00 2.935106e-01
2.525000e+00 9.996442e-01 1.353122e+00 3.024144e-01
2.537500e+00 9.996674e-01 1.365327e+00 3.113940e-01
2.550000e+00 9.996893e-01 1.377746e+00 3.204488e-01
2.562500e+00 9.997098e-01 1.390382e+00 3.295784e-01
2.575000e+00 9.997290e-01 1.403238e+00 3.387824e-01
2.587500e+00 9.997470e-01 1.416318e+00 3.480604e-01
2.600000e+00 9.997639e-01 1.429625e+00 3.574119e-01
2.612500e+00 9.997797e-01 1.443162e+00 3.668364e-01
2.625000e+00 9.997946e-01 1.456933e+00 3.763337e-01
2.637500e+00 9.998085e-01 1.470942e+00 3.859032e-01
2.650000e+00 9.998215e-01 1.485193e+00 3.955446e-01
2.662500e+00 9.998336e-01 1.499688e+00 4.052574e-01
2.675000e+00 9.998450e-01 1.514433e+00 4.150412e-01
2.687500e+00 9.998557e-01 1.529431e+00 4.248958e-01
2.700000e+00 9.998656e-01 1.544686e+00 4.348205e-01
2.712500e+00 9.998749e-01 1.560202e+00 4.448152e-01
2.725000e+00 9.998836e-01 1.575983e+00 4.548794e-01
2.737500e+00 9.998918e-01 1.592034e+00 4.650126e-01
