0.00272865	 0.971272	 -0.241907	 -0.968728	 0.244266	 -0.00254422	 -0.00235954	 0.462901	 0.433187	 0.469518	 0.431529	 -0.93242	 -0.864716
0.0027863	 0.971299	 -0.241882	 -0.968701	 0.244291	 -0.00259798	 -0.00240939	 0.462832	 0.433204	 0.469588	 0.431511	 -0.93242	 -0.864715
0.00284395	 0.971325	 -0.241857	 -0.968674	 0.244316	 -0.00265173	 -0.00245923	 0.462762	 0.433222	 0.469659	 0.431493	 -0.932421	 -0.864715
0.0029016	 0.971352	 -0.241832	 -0.968647	 0.244341	 -0.00270548	 -0.00250908	 0.462692	 0.433239	 0.469729	 0.431475	 -0.932421	 -0.864714
0.00295924	 0.971379	 -0.241807	 -0.968619	 0.244366	 -0.00275923	 -0.00255893	 0.462623	 0.433256	 0.469799	 0.431457	 -0.932422	 -0.864713
0.00301689	 0.971405	 -0.241782	 -0.968592	 0.244391	 -0.00281299	 -0.00260878	 0.462553	 0.433273	 0.469869	 0.43144	 -0.932422	 -0.864713
0.00307454	 0.971432	 -0.241757	 -0.968565	 0.244415	 -0.00286674	 -0.00265863	 0.462484	 0.43329	 0.469939	 0.431422	 -0.932423	 -0.864712
0.00313219	 0.971459	 -0.241732	 -0.968538	 0.24444	 -0.00292049	 -0.00270848	 0.462414	 0.433307	 0.470009	 0.431404	 -0.932423	 -0.864711
0.00318984	 0.971485	 -0.241707	 -0.968511	 0.244465	 -0.00297424	 -0.00275833	 0.462344	 0.433325	 0.47008	 0.431386	 -0.932424	 -0.864711
0.00324748	 0.971512	 -0.241682	 -0.968484	 0.24449	 -0.003028	 -0.00280818	 0.462275	 0.433342	 0.47015	 0.431368	 -0.932425	 -0.86471
0.00330513	 0.971539	 -0.241657	 -0.968457	 0.244515	 -0.00308175	 -0.00285803	 0.462205	 0.433359	 0.47022	 0.43135	 -0.932425	 -0.864709
0.00336278	 0.971565	 -0.241632	 -0.96843	 0.24454	 -0.0031355	 -0.00290788	 0.462136	 0.433376	 0.47029	 0.431332	 -0.932426	 -0.864708
0.00342043	 0.971592	 -0.241607	 -0.968403	 0.244565	 -0.00318925	 -0.00295772	 0.462066	 0.433393	 0.470361	 0.431314	 -0.932426	 -0.864707
0.00347808	 0.971619	 -0.241582	 -0.968376	 0.244589	 -0.00324301	 -0.00300757	 0.461996	 0.43341	 0.470431	 0.431296	 -0.932427	 -0.864707
0.00353572	 0.971645	 -0.241557	 -0.968348	 0.244614	 -0.00329676	 -0.00305742	 0.461927	 0.433427	 0.470501	 0.431278	 -0.932428	 -0.864706
0.00359337	 0.971672	 -0.241532	 -0.968321	 0.244639	 -0.00335051	 -0.00310727	 0.461857	 0.433444	 0.470571	 0.43126	 -0.932428	 -0.864705
0.00365102	 0.971698	 -0.241507	 -0.968294	 0.244664	 -0.00340427	 -0.00315712	 0.461788	 0.433462	 0.470641	 0.431243	 -0.932429	 -0.864704
0.00370867	 0.971725	 -0.241482	 -0.968267	 0.244689	 -0.00345802	 -0.00320697	 0.461718	 0.433479	 0.470712	 0.431225	 -0.93243	 -0.864703
0.00376632	 0.971752	 -0.241457	 -0.96824	 0.244714	 -0.00351177	 -0.00325682	 0.461649	 0.433496	 0.470782	 0.431207	 -0.932431	 -0.864702
0.00382396	 0.971778	 -0.241432	 -0.968213	 0.244739	 -0.00356552	 -0.00330666	 0.461579	 0.433513	 0.470852	 0.431189	 -0.932431	 -0.864701
0.00388161	 0.971805	 -0.241407	 -0.968186	 0.244763	 -0.00361928	 -0.00335651	 0.46151	 0.43353	 0.470922	 0.431171	 -0.932432	 -0.8647
0.00393926	 0.971831	 -0.241382	 -0.968158	 0.244788	 -0.00367303	 -0.00340636	 0.46144	 0.433547	 0.470993	 0.431153	 -0.932433	 -0.8647
0.00399691	 0.971858	 -0.241357	 -0.968131	 0.244813	 -0.00372678	 -0.00345621	 0.46137	 0.433564	 0.471063	 0.431135	 -0.932433	 -0.864699
0.00405455	 0.971885	 -0.241332	 -0.968104	 0.244838	 -0.00378053	 -0.00350606	 0.461301	 0.433581	 0.471133	 0.431117	 -0.932434	 -0.864698
0.0041122	 0.971911	 -0.241307	 -0.968077	 0.244863	 -0.00383429	 -0.0035559	 0.461231	 0.433598	 0.471204	 0.431099	 -0.932435	 -0.864697
0.00416985	 0.971938	 -0.241282	 -0.96805	 0.244888	 -0.00388804	 -0.00360575	 0.461162	 0.433615	 0.471274	 0.431081	 -0.932436	 -0.864696
0.0042275	 0.971964	 -0.241257	 -0.968023	 0.244913	 -0.00394179	 -0.0036556	 0.461092	 0.433632	 0.471344	 0.431063	 -0.932437	 -0.864695
0.00428515	 0.971991	 -0.241232	 -0.967995	 0.244937	 -0.00399554	 -0.00370545	 0.461023	 0.433649	 0.471414	 0.431045	 -0.932437	 -0.864694
0.00434279	 0.972018	 -0.241207	 -0.967968	 0.244962	 -0.0040493	 -0.00375529	 0.460953	 0.433666	 0.471485	 0.431027	 -0.932438	 -0.864693
0.00440044	 0.972044	 -0.241182	 -0.967941	 0.244987	 -0.00410305	 -0.00380514	 0.460884	 0.433683	 0.471555	 0.431009	 -0.932439	 -0.864692
0.00445809	 0.972071	 -0.241157	 -0.967914	 0.245012	 -0.0041568	 -0.00385499	 0.460814	 0.4337	 0.471625	 0.430991	 -0.93244	 -0.864691
0.00451573	 0.972097	 -0.241132	 -0.967887	 0.245037	 -0.00421055	 -0.00390483	 0.460745	 0.433717	 0.471696	 0.430972	 -0.932441	 -0.86469
0.00457338	 0.972124	 -0.241107	 -0.96786	 0.245062	 -0.00426431	 -0.00395468	 0.460676	 0.433734	 0.471766	 0.430954	 -0.932441	 -0.864688
0.00463103	 0.97215	 -0.241082	 -0.967832	 0.245087	 -0.00431806	 -0.00400453	 0.460606	 0.433751	 0.471836	 0.430936	 -0.932442	 -0.864687
0.00468868	 0.972177	 -0.241057	 -0.967805	 0.245111	 -0.00437181	 -0.00405438	 0.460537	 0.433768	 0.471907	 0.430918	 -0.932443	 -0.864686
0.00474632	 0.972203	 -0.241032	 -0.967778	 0.245136	 -0.00442557	 -0.00410422	 0.460467	 0.433785	 0.471977	 0.4309	 -0.932444	 -0.864685
0.00480397	 0.97223	 -0.241007	 -0.967751	 0.245161	 -0.00447932	 -0.00415407	 0.460398	 0.433802	 0.472047	 0.430882	 -0.932445	 -0.864684
