0.01791	0.999831	0.0179089	1.99	-0.407033
0.018	0.99983	0.0179989	2	-0.416147
0.01809	0.999829	0.0180889	2.01	-0.425219
0.01818	0.999827	0.0181788	2.02	-0.434248
0.01827	0.999826	0.0182688	2.03	-0.443234
0.01836	0.999825	0.0183588	2.04	-0.452176
0.01845	0.999823	0.0184488	2.05	-0.461073
0.01854	0.999822	0.0185388	2.06	-0.469923
0.01863	0.999821	0.0186288	2.07	-0.478727
0.01872	0.999819	0.0187187	2.08	-0.487482
0.01881	0.999818	0.0188087	2.09	-0.496189
0.0189	0.999817	0.0188987	2.1	-0.504846
0.01899	0.999815	0.0189887	2.11	-0.513453
0.01908	0.999814	0.0190787	2.12	-0.522008
0.01917	0.999812	0.0191687	2.13	-0.530511
0.01926	0.999811	0.0192586	2.14	-0.538961
0.01935	0.99981	0.0193486	2.15	-0.547358
0.01944	0.999808	0.0194386	2.16	-0.555699
0.01953	0.999807	0.0195286	2.17	-0.563985
0.01962	0.999806	0.0196186	2.18	-0.572215
0.01971	0.999804	0.0197086	2.19	-0.580387
0.0198	0.999803	0.0197985	2.2	-0.588501
0.01989	0.999802	0.0198885	2.21	-0.596557
0.01998	0.9998	0.0199785	2.22	-0.604552
0.02007	0.999798	0.0200685	2.23	-0.612488
0.02016	0.999796	0.0201585	2.24	-0.620362
0.02025	0.999794	0.0202484	2.25	-0.628174
0.02034	0.999792	0.0203384	2.26	-0.635923
0.02043	0.999789	0.0204284	2.27	-0.643608
0.02052	0.999787	0.0205184	2.28	-0.65123
0.02061	0.999785	0.0206084	2.29	-0.658786
0.0207	0.999783	0.0206984	2.3	-0.666276
0.02079	0.99978	0.0207883	2.31	-0.6737
0.02088	0.999778	0.0208783	2.32	-0.681056
0.02097	0.999776	0.0209683	2.33	-0.688344
0.02106	0.999774	0.0210583	2.34	-0.695563
0.02115	0.999771	0.0211483	2.35	-0.702713
0.02124	0.999769	0.0212382	2.36	-0.709793
0.02133	0.999767	0.0213282	2.37	-0.716801
0.02142	0.999765	0.0214182	2.38	-0.723738
0.02151	0.999762	0.0215082	2.39	-0.730602
